Tissue	Module	Symbol	is.hub
Muscle	M12	TMEM191A	no
Muscle	M12	TMEM202	no
Muscle	M12	TMEM41A	no
Muscle	M12	TMIE	no
Muscle	M12	TNFSF14	no
Muscle	M12	TNFSF15	yes
Muscle	M12	TNPO2	no
Muscle	M12	TRIM13	yes
Muscle	M12	TRIM50	no
Muscle	M12	TRIM52	no
Muscle	M12	TRIM56	no
Muscle	M12	TRIM72	no
Muscle	M12	TRMT2B	no
Muscle	M12	TTL	no
Muscle	M12	TTN	no
Muscle	M12	TXLNB	no
Muscle	M12	U2AF1	no
Muscle	M12	UBE2H	no
Muscle	M12	UBE2QP2	no
Muscle	M12	UBOX5	no
Muscle	M12	UGP2	no
Muscle	M12	USP49	no
Muscle	M12	UTS2	no
Muscle	M12	VLDLR	no
Muscle	M12	VPS24	no
Muscle	M12	WASL	no
Muscle	M12	WDR92	no
Muscle	M12	WSB1	no
Muscle	M12	XIAP	no
Muscle	M12	XPNPEP3	no
Muscle	M12	YBX1	no
Muscle	M12	YKT6	no
Muscle	M12	YRDC	no
Muscle	M12	ZDHHC16	no
Muscle	M12	ZMAT3	no
Muscle	M12	ZMAT5	no
Muscle	M12	ZMYND11	no
Muscle	M12	ZNF12	no
Muscle	M12	ZNF135	no
Muscle	M12	ZNF136	no
Muscle	M12	ZNF14	no
Muscle	M12	ZNF160	no
Muscle	M12	ZNF177	no
Muscle	M12	ZNF223	yes
Muscle	M12	ZNF239	no
Muscle	M12	ZNF264	no
Muscle	M12	ZNF276	no
Muscle	M12	ZNF398	no
Muscle	M12	ZNF430	no
Muscle	M12	ZNF483	no
Muscle	M12	ZNF486	yes
Muscle	M12	ZNF493	no
Muscle	M12	ZNF536	no
Muscle	M12	ZNF549	no
Muscle	M12	ZNF559	no
Muscle	M12	ZNF562	no
Muscle	M12	ZNF577	no
Muscle	M12	ZNF600	no
Muscle	M12	ZNF624	no
Muscle	M12	ZNF626	no
Muscle	M12	ZNF652	no
Muscle	M12	ZNF654	no
Muscle	M12	ZNF669	no
Muscle	M12	ZNF674	no
Muscle	M12	ZNF682	no
Muscle	M12	ZNF69	no
Muscle	M12	ZNF716	no
Muscle	M12	ZNF738	yes
Muscle	M12	ZNF747	no
Muscle	M12	ZNF773	no
Muscle	M12	ZNF782	no
Muscle	M12	ZNF786	no
Muscle	M12	ZNF860	no
Muscle	M12	ZNF93	no
Muscle	M120	C9orf91	no
Muscle	M120	FAM53C	yes
Muscle	M120	LOC441251	no
Muscle	M120	MBP	no
Muscle	M120	MED20	no
Muscle	M120	MGC35361	no
Muscle	M120	NCOA4	no
Muscle	M120	PCYOX1L	no
Muscle	M120	RAB7A	yes
Muscle	M120	TRIP11	no
Muscle	M121	ABCF1	no
Muscle	M121	ABHD10	no
Muscle	M121	ACAD9	no
Muscle	M121	ACTA1	no
Muscle	M121	AFG3L2	no
Muscle	M121	ANAPC11	yes
Muscle	M121	APBA3	no
Muscle	M121	ATP6V1E2	no
Muscle	M121	ATPBD1B	no
Muscle	M121	BAP1	no
Muscle	M121	BCAS4	no
Muscle	M121	BGLAP	no
Muscle	M121	BMPR2	no
Muscle	M121	BMS1	yes
Muscle	M121	C14orf124	no
Muscle	M121	C17orf45	no
Muscle	M121	C17orf49	no
Muscle	M121	C17orf74	no
Muscle	M121	C19orf56	no
Muscle	M121	C1orf166	no
Muscle	M121	C20orf52	no
Muscle	M121	C21orf2	no
Muscle	M121	C3orf37	no
Muscle	M121	C9orf23	no
Muscle	M121	CAPS	no
Muscle	M121	CASP6	no
Muscle	M121	CCDC12	no
Muscle	M121	CCDC152	no
Muscle	M121	CCDC55	no
Muscle	M121	CCT7	no
Muscle	M121	CDC37	no
Muscle	M121	CDK5	no
Muscle	M121	CENPV	no
Muscle	M121	CHRNB4	no
Muscle	M121	CKM	no
Muscle	M121	CMPK1	no
Muscle	M121	COG2	no
Muscle	M121	COPS6	no
Muscle	M121	COX15	no
Muscle	M121	COX4I2	no
Muscle	M121	CROCCL2	no
Muscle	M121	CRYBB2	no
Muscle	M121	CS	yes
Muscle	M121	CSTF3	no
Muscle	M121	CXorf56	no
Muscle	M121	DCTN3	no
Muscle	M121	DIS3	no
Muscle	M121	DNAJC10	no
Muscle	M121	DNASE1L1	no
Muscle	M121	DSCC1	no
Muscle	M121	EIF2B5	no
Muscle	M121	EIF4B	no
Muscle	M121	ELP3	no
Muscle	M121	F8	no
Muscle	M121	F8A3	no
Muscle	M121	FARS2	no
Muscle	M121	FARSA	no
Muscle	M121	FLJ36144	no
Muscle	M121	FZD1	no
Muscle	M121	GIN1	no
Muscle	M121	GPR84	no
Muscle	M121	HADH2	no
Muscle	M121	HERC4	no
Muscle	M121	HINT2	no
Muscle	M121	HMGCS1	no
Muscle	M121	HNRNPUL1	no
Muscle	M121	HNRPK	no
Muscle	M121	HSBP1	no
Muscle	M121	HSD17B10	no
Muscle	M121	HSD17B8	no
Muscle	M121	IQGAP3	no
Muscle	M121	ITPA	no
Muscle	M121	KGFLP1	no
Muscle	M121	KIAA0776	no
Muscle	M121	LDLRAP1	no
Muscle	M121	LENG1	no
Muscle	M121	LHPP	no
Muscle	M121	LIN7C	no
Muscle	M121	LOC100131166	no
Muscle	M121	LOC100131737	no
Muscle	M121	LOC100131801	no
Muscle	M121	LOC100132771	no
Muscle	M121	LOC100133328	no
Muscle	M121	LOC100133517	no
Muscle	M121	LOC169834	no
Muscle	M121	LOC286135	no
Muscle	M121	LOC554206	no
Muscle	M121	LOC642357	no
Muscle	M121	LOC642432	no
Muscle	M121	LOC643873	no
Muscle	M121	LOC644422	no
Muscle	M121	LOC648000	no
Muscle	M121	LOC653242	no
Muscle	M121	LOC728024	no
Muscle	M121	LRPPRC	no
Muscle	M121	LRRC58	no
Muscle	M121	MAP6D1	no
Muscle	M121	MBD2	no
Muscle	M121	MGC13057	no
Muscle	M121	MGC26733	no
Muscle	M121	MRPS11	no
Muscle	M121	MSX2	no
Muscle	M121	MUL1	no
Muscle	M121	N4BP1	no
Muscle	M121	NARF	no
Muscle	M121	NDUFA4L2	no
Muscle	M121	NDUFB1	no
Muscle	M121	NEIL2	no
Muscle	M121	NIP7	no
Muscle	M121	NLRX1	no
Muscle	M121	NOP2	no
Muscle	M121	NUP153	no
Muscle	M121	ORMDL3	no
Muscle	M121	PARK7	no
Muscle	M121	PARP11	no
Muscle	M121	PAX7	no
Muscle	M121	PCNX	no
Muscle	M121	PDSS2	no
Muscle	M121	PIK3C2A	no
Muscle	M121	PIK3CA	no
Muscle	M121	PLD6	no
Muscle	M121	PNKD	no
Muscle	M121	POLR2G	no
Muscle	M121	POLR2L	no
Muscle	M121	POP5	no
Muscle	M121	PPIG	no
Muscle	M121	PPRC1	no
Muscle	M121	PTCD1	no
Muscle	M121	PTRH1	no
Muscle	M121	PUF60	yes
Muscle	M121	RAD17	no
Muscle	M121	RALGPS1	no
Muscle	M121	RBKS	no
Muscle	M121	RFWD2	no
Muscle	M121	RGS5	no
Muscle	M121	RNF145	no
Muscle	M121	ROBLD3	no
Muscle	M121	RP9	no
Muscle	M121	SDHAF2	no
Muscle	M121	SHOC2	no
Muscle	M121	SLC2A4RG	no
Muscle	M121	SLC39A3	no
Muscle	M121	SLC5A6	no
Muscle	M121	SMCR7L	no
Muscle	M121	SNAPIN	no
Muscle	M121	SNORD80	no
Muscle	M121	SPG7	no
Muscle	M121	SRD5A1	no
Muscle	M121	SRF	no
Muscle	M121	STARD8	no
Muscle	M121	STOX1	no
Muscle	M121	TINAGL1	no
Muscle	M121	TMEM117	no
Muscle	M121	TMEM143	no
Muscle	M121	TMEM160	no
Muscle	M121	TMLHE	no
Muscle	M121	TMX3	no
Muscle	M121	TOPORS	no
Muscle	M121	TRAPPC6A	no
Muscle	M121	TTC39B	no
Muscle	M121	UBE2L3	no
Muscle	M121	UBL4A	no
Muscle	M121	USP35	no
Muscle	M121	VRK3	no
Muscle	M121	WDR46	no
Muscle	M121	ZDHHC4	no
Muscle	M121	ZDHHC7	no
Muscle	M121	ZNF252	no
Muscle	M121	ZNF672	yes
Muscle	M121	ZNHIT1	no
Muscle	M121	dJ341D10.1	no
Muscle	M122	ALG3	no
Muscle	M122	AP4B1	no
Muscle	M122	ARAF	yes
Muscle	M122	ARHGAP22	no
Muscle	M122	ASB13	no
Muscle	M122	ATG4A	no
Muscle	M122	C12orf52	no
Muscle	M122	C1orf144	no
Muscle	M122	C22orf28	no
Muscle	M122	C6orf176	no
Muscle	M122	C7orf25	no
Muscle	M122	CCDC51	no
Muscle	M122	CCDC56	no
Muscle	M122	CCM2	no
Muscle	M122	CCNI	no
Muscle	M122	CD99L2	no
Muscle	M122	CEP70	no
Muscle	M122	COMMD7	no
Muscle	M122	CXorf40A	no
Muscle	M122	CXorf45	no
Muscle	M122	DCI	no
Muscle	M122	DDX28	no
Muscle	M122	DDX31	no
Muscle	M122	DIABLO	no
Muscle	M122	DNAJA3	no
Muscle	M122	DSCR3	no
Muscle	M122	FAHD2B	no
Muscle	M122	FAM110B	no
Muscle	M122	FAM173A	no
Muscle	M122	FAM189B	yes
Muscle	M122	FAM195B	no
Muscle	M122	FANCE	no
Muscle	M122	FLAD1	yes
Muscle	M122	FOXRED1	no
Muscle	M122	GORASP2	no
Muscle	M122	GPIHBP1	no
Muscle	M122	GSTO2	no
Muscle	M122	GTPBP6	no
Muscle	M122	HERPUD2	no
Muscle	M122	HOXB2	no
Muscle	M122	IFFO1	no
Muscle	M122	JMJD8	no
Muscle	M122	LCMT1	no
Muscle	M122	LOC100131530	no
Muscle	M122	LOC100132493	no
Muscle	M122	LOC100132519	no
Muscle	M122	LOC100134407	no
Muscle	M122	LOC441896	no
Muscle	M122	LOC642946	no
Muscle	M122	LOC653157	no
Muscle	M122	LOC727884	no
Muscle	M122	LOC728014	no
Muscle	M122	LRRC28	no
Muscle	M122	MFSD3	no
Muscle	M122	MPHOSPH10	no
Muscle	M122	MPHOSPH8	no
Muscle	M122	MRPL22	no
Muscle	M122	MRPL28	no
Muscle	M122	MRPL36	no
Muscle	M122	MRPL37	no
Muscle	M122	MRPL47	no
Muscle	M122	MRPS18A	yes
Muscle	M122	MRRF	no
Muscle	M122	MTMR14	no
Muscle	M122	NAT5	no
Muscle	M122	NBAS	no
Muscle	M122	NDUFC2	no
Muscle	M122	NHP2L1	no
Muscle	M122	NIPA2	no
Muscle	M122	NSDHL	no
Muscle	M122	NSMAF	no
Muscle	M122	PDCD2	no
Muscle	M122	PEX11B	no
Muscle	M122	PHB	no
Muscle	M122	PKP4	no
Muscle	M122	PPM1G	no
Muscle	M122	PPP2R3A	no
Muscle	M122	PPP4C	no
Muscle	M122	RASL12	no
Muscle	M122	RASSF4	no
Muscle	M122	REPIN1	no
Muscle	M122	RNF141	no
Muscle	M122	SALL2	no
Muscle	M122	SCMH1	no
Muscle	M122	SIPA1L1	no
Muscle	M122	SLC25A44	no
Muscle	M122	SLC30A10	no
Muscle	M122	SNF8	no
Muscle	M122	SNX11	no
Muscle	M122	SPATA4	no
Muscle	M122	SSU72	no
Muscle	M122	ST6GALNAC2	no
Muscle	M122	STAG2	no
Muscle	M122	TAPBPL	no
Muscle	M122	TBC1D16	no
Muscle	M122	TCEB3	no
Muscle	M122	TFAM	no
Muscle	M122	TIE1	no
Muscle	M122	TIMM22	no
Muscle	M122	TMEM74	no
Muscle	M122	TMEM93	no
Muscle	M122	TOMM34	no
Muscle	M122	TSHZ1	no
Muscle	M122	TSPAN33	no
Muscle	M122	ULK2	no
Muscle	M122	USP39	no
Muscle	M122	VEGFA	no
Muscle	M122	WBP11	no
Muscle	M122	WDR41	no
Muscle	M122	ZC3HC1	no
Muscle	M122	ZDHHC21	no
Muscle	M122	ZDHHC5	no
Muscle	M122	ZNF480	no
Muscle	M122	ZSCAN2	no
Muscle	M123	ABCE1	no
Muscle	M123	AIG1	no
Muscle	M123	ALKBH2	no
Muscle	M123	AZI1	no
Muscle	M123	BOP1	yes
Muscle	M123	BRMS1	no
Muscle	M123	C12orf10	no
Muscle	M123	C12orf66	no
Muscle	M123	C19orf64	no
Muscle	M123	CCDC86	no
Muscle	M123	CEP63	no
Muscle	M123	CHAF1B	no
Muscle	M123	CHRAC1	no
Muscle	M123	FAM164C	no
Muscle	M123	FBXO45	no
Muscle	M123	GPC2	no
Muscle	M123	GPS1	yes
Muscle	M123	LHFPL1	no
Muscle	M123	LOC729774	no
Muscle	M123	NARG2	no
Muscle	M123	NOL6	no
Muscle	M123	NT5C	no
Muscle	M123	NUP88	no
Muscle	M123	PRPH2	no
Muscle	M123	RPS21	no
Muscle	M123	SNORA32	no
Muscle	M123	TTC12	no
Muscle	M123	TUBG1	no
Muscle	M123	UBIAD1	no
Muscle	M123	UBXN1	yes
Muscle	M124	ADRM1	no
Muscle	M124	ALKBH3	no
Muscle	M124	AUP1	yes
Muscle	M124	C10orf75	no
Muscle	M124	DRG2	no
Muscle	M124	HECTD3	no
Muscle	M124	LOC100132369	no
Muscle	M124	LSM2	no
Muscle	M124	NUDT2	no
Muscle	M124	PTDSS2	no
Muscle	M124	SQRDL	no
Muscle	M124	TEX264	no
Muscle	M124	TRMT2A	no
Muscle	M124	ZNF524	no
Muscle	M125	C19orf53	no
Muscle	M125	CGRRF1	no
Muscle	M125	EBAG9	no
Muscle	M125	FIG4	no
Muscle	M125	POLR1D	no
Muscle	M125	PSMG1	no
Muscle	M125	SSH1	no
Muscle	M125	TAF10	no
Muscle	M125	TMEM5	no
Muscle	M125	YIF1A	no
Muscle	M126	ARMC5	no
Muscle	M126	ATXN7L3	no
Muscle	M126	BRF1	no
Muscle	M126	CNO	no
Muscle	M126	CTSB	no
Muscle	M126	EP300	no
Muscle	M126	EPHB1	no
Muscle	M126	FOXN3	no
Muscle	M126	GUSBL2	no
Muscle	M126	HSP90AB2P	no
Muscle	M126	LOC645317	no
Muscle	M126	LOC650276	no
Muscle	M126	LYG1	no
Muscle	M126	NFIX	yes
Muscle	M126	NUP214	no
Muscle	M126	PPARA	no
Muscle	M126	PPP2R4	no
Muscle	M126	SEMA6C	no
Muscle	M126	SH2B1	no
Muscle	M126	SMG7	yes
Muscle	M126	SP2	yes
Muscle	M126	TMEM8	no
Muscle	M126	WDR5	no
Muscle	M126	WTAP	no
Muscle	M127	CIRH1A	yes
Muscle	M127	CLMN	no
Muscle	M127	DHX37	no
Muscle	M127	EIF3G	no
Muscle	M127	ERCC6	no
Muscle	M127	GNL2	no
Muscle	M127	IGFALS	no
Muscle	M127	KIAA1086	no
Muscle	M127	LASS6	no
Muscle	M127	LSG1	no
Muscle	M127	NUCKS1	no
Muscle	M127	SNN	no
Muscle	M127	SNRNP200	no
Muscle	M127	TMOD3	no
Muscle	M127	TPRG1L	no
Muscle	M127	VARS	no
Muscle	M127	YY1AP1	no
Muscle	M127	ZNF593	no
Muscle	M128	CBR4	no
Muscle	M128	COL27A1	no
Muscle	M128	CPEB3	yes
Muscle	M128	DDX39	no
Muscle	M128	EARS2	no
Muscle	M128	FYCO1	no
Muscle	M128	HNRNPAB	no
Muscle	M128	HNRNPH1	no
Muscle	M128	HNRPH1	no
Muscle	M128	KIAA0922	no
Muscle	M128	LOC100134189	no
Muscle	M128	LOC727914	no
Muscle	M128	LOC728216	no
Muscle	M128	NKX3.1	no
Muscle	M128	PRKCQ	yes
Muscle	M128	RAVER2	yes
Muscle	M128	RRS1	no
Muscle	M128	URB2	no
Muscle	M129	AGAP8	no
Muscle	M129	ATP6V0C	no
Muscle	M129	BACH2	no
Muscle	M129	C10orf6	no
Muscle	M129	CCNL1	no
Muscle	M129	CLCN6	no
Muscle	M129	CTGLF3	no
Muscle	M129	EXOSC10	yes
Muscle	M129	FAM178A	no
Muscle	M129	FLJ38717	no
Muscle	M129	GIGYF1	no
Muscle	M129	GLOD4	no
Muscle	M129	GMPS	no
Muscle	M129	LOC158301	no
Muscle	M129	LOC728457	no
Muscle	M129	LOC728564	no
Muscle	M129	METTL3	no
Muscle	M129	NSUN6	no
Muscle	M129	POLR3A	no
Muscle	M129	PRDM10	no
Muscle	M129	RBM33	yes
Muscle	M129	SLTM	no
Muscle	M129	SNORA70	no
Muscle	M129	TRIM25	no
Muscle	M129	WDR36	no
Muscle	M129	ZDHHC17	no
Muscle	M129	ZFPM1	no
Muscle	M129	ZNF256	no
Muscle	M129	ZNF550	no
Muscle	M13	A2LD1	no
Muscle	M13	AADAT	no
Muscle	M13	AARS	no
Muscle	M13	AARS2	no
Muscle	M13	AASS	no
Muscle	M13	ABCA11	no
Muscle	M13	ABCB4	no
Muscle	M13	ABCC4	no
Muscle	M13	ABCE1	no
Muscle	M13	ABCF1	no
Muscle	M13	ABHD10	no
Muscle	M13	ABHD14A	no
Muscle	M13	ABHD14B	no
Muscle	M13	ABHD5	no
Muscle	M13	ACAD11	no
Muscle	M13	ACAD9	no
Muscle	M13	ACBD6	no
Muscle	M13	ACHE	no
Muscle	M13	ACOT4	no
Muscle	M13	ACP6	no
Muscle	M13	ACSL4	no
Muscle	M13	ACSM3	no
Muscle	M13	ACTA1	no
Muscle	M13	ACTR1A	no
Muscle	M13	ACTR2	no
Muscle	M13	ACTR5	no
Muscle	M13	ADAMTSL3	no
Muscle	M13	ADCK2	no
Muscle	M13	ADIPOR2	no
Muscle	M13	ADRA2A	no
Muscle	M13	ADRM1	no
Muscle	M13	ADSSL1	no
Muscle	M13	AFG3L2	yes
Muscle	M13	AGAP8	no
Muscle	M13	AGFG2	no
Muscle	M13	AGGF1	no
Muscle	M13	AGPAT6	no
Muscle	M13	AIG1	no
Muscle	M13	AKAP13	no
Muscle	M13	AKIRIN2	no
Muscle	M13	AKR1A1	no
Muscle	M13	AKR7A2	no
Muscle	M13	AKT1	no
Muscle	M13	ALDH4A1	no
Muscle	M13	ALDH8A1	no
Muscle	M13	ALG10B	no
Muscle	M13	ALG13	no
Muscle	M13	ALG14	no
Muscle	M13	ALG3	no
Muscle	M13	ALG9	no
Muscle	M13	ALKBH2	no
Muscle	M13	ALKBH3	no
Muscle	M13	ALKBH5	yes
Muscle	M13	ALKBH6	no
Muscle	M13	ALS2	no
Muscle	M13	AMACR	no
Muscle	M13	AMDHD2	no
Muscle	M13	AMT	no
Muscle	M13	ANAPC11	yes
Muscle	M13	ANAPC4	no
Muscle	M13	ANGEL1	no
Muscle	M13	ANKAR	no
Muscle	M13	ANKHD1	no
Muscle	M13	ANKRD11	no
Muscle	M13	ANKRD12	no
Muscle	M13	ANKRD13A	no
Muscle	M13	ANKRD20B	no
Muscle	M13	ANKRD28	no
Muscle	M13	ANKRD36B	no
Muscle	M13	ANKS1A	no
Muscle	M13	ANKS1B	no
Muscle	M13	ANO8	no
Muscle	M13	ANXA6	no
Muscle	M13	AOF2	no
Muscle	M13	AP1B1	yes
Muscle	M13	AP1G1	no
Muscle	M13	AP1M1	no
Muscle	M13	AP1S1	no
Muscle	M13	AP3D1	no
Muscle	M13	AP4B1	no
Muscle	M13	APBA3	no
Muscle	M13	APEG1	no
Muscle	M13	APLP2	no
Muscle	M13	AQP1	no
Muscle	M13	ARAF	yes
Muscle	M13	ARD1A	yes
Muscle	M13	ARF1	no
Muscle	M13	ARFGAP2	no
Muscle	M13	ARHGAP22	no
Muscle	M13	ARHGEF10L	no
Muscle	M13	ARHGEF7	no
Muscle	M13	ARID1A	no
Muscle	M13	ARID3B	no
Muscle	M13	ARIH2	no
Muscle	M13	ARL17B	no
Muscle	M13	ARL17P1	no
Muscle	M13	ARL2	no
Muscle	M13	ARL5B	no
Muscle	M13	ARL6IP4	no
Muscle	M13	ARMC5	no
Muscle	M13	ARNT2	no
Muscle	M13	ARS2	no
Muscle	M13	ARSK	no
Muscle	M13	ARVCF	no
Muscle	M13	ASAH2C	no
Muscle	M13	ASAP3	no
Muscle	M13	ASB1	no
Muscle	M13	ASB10	no
Muscle	M13	ASB13	no
Muscle	M13	ASB6	no
Muscle	M13	ASB8	no
Muscle	M13	ASCC1	no
Muscle	M13	ASCC2	no
Muscle	M13	ASPH	yes
Muscle	M13	ASPRV1	no
Muscle	M13	ASPSCR1	no
Muscle	M13	ASXL2	no
Muscle	M13	ATG4A	no
Muscle	M13	ATG7	no
Muscle	M13	ATM	no
Muscle	M13	ATP10A	no
Muscle	M13	ATP13A3	no
Muscle	M13	ATP6AP1	yes
Muscle	M13	ATP6V0A1	no
Muscle	M13	ATP6V0C	no
Muscle	M13	ATP6V1E1	no
Muscle	M13	ATP6V1E2	no
Muscle	M13	ATP6V1G1	no
Muscle	M13	ATP6V1G2	no
Muscle	M13	ATPBD1B	no
Muscle	M13	ATPGD1	yes
Muscle	M13	ATRN	no
Muscle	M13	ATXN7L3	no
Muscle	M13	AUP1	yes
Muscle	M13	AVIL	no
Muscle	M13	AYP1p1	no
Muscle	M13	AZI1	no
Muscle	M13	B3GNT1	no
Muscle	M13	B4GALT2	no
Muscle	M13	B4GALT3	no
Muscle	M13	B4GALT6	no
Muscle	M13	B4GALT7	no
Muscle	M13	BACH2	no
Muscle	M13	BAG3	yes
Muscle	M13	BAG5	no
Muscle	M13	BAP1	no
Muscle	M13	BARD1	no
Muscle	M13	BAT4	no
Muscle	M13	BAZ2B	no
Muscle	M13	BBS7	no
Muscle	M13	BBX	no
Muscle	M13	BCAS4	no
Muscle	M13	BCKDK	no
Muscle	M13	BCL2	no
Muscle	M13	BCL7B	no
Muscle	M13	BCL7C	no
Muscle	M13	BCL9	no
Muscle	M13	BCOR	yes
Muscle	M13	BEND5	no
Muscle	M13	BEND7	no
Muscle	M13	BET1L	no
Muscle	M13	BGLAP	no
Muscle	M13	BHLHB3	no
Muscle	M13	BHLHB9	no
Muscle	M13	BIVM	no
Muscle	M13	BMF	no
Muscle	M13	BMPR1A	no
Muscle	M13	BMPR2	no
Muscle	M13	BMS1	yes
Muscle	M13	BNIP1	no
Muscle	M13	BOP1	yes
Muscle	M13	BPTF	no
Muscle	M13	BRD8	no
Muscle	M13	BRD9	no
Muscle	M13	BRF1	no
Muscle	M13	BRMS1	no
Muscle	M13	BRMS1L	no
Muscle	M13	BRPF3	no
Muscle	M13	BTBD10	no
Muscle	M13	BTBD12	no
Muscle	M13	BTBD6	no
Muscle	M13	BTD	no
Muscle	M13	BTN2A2	no
Muscle	M13	BTRC	no
Muscle	M13	C10orf2	no
Muscle	M13	C10orf39	no
Muscle	M13	C10orf54	no
Muscle	M13	C10orf59	no
Muscle	M13	C10orf6	no
Muscle	M13	C10orf61	no
Muscle	M13	C10orf75	no
Muscle	M13	C10orf76	no
Muscle	M13	C10orf92	no
Muscle	M13	C11orf10	no
Muscle	M13	C11orf2	no
Muscle	M13	C11orf48	no
Muscle	M13	C11orf52	no
Muscle	M13	C12orf10	no
Muscle	M13	C12orf47	no
Muscle	M13	C12orf52	no
Muscle	M13	C12orf65	no
Muscle	M13	C12orf66	no
Muscle	M13	C12orf68	no
Muscle	M13	C14orf124	no
Muscle	M13	C14orf131	yes
Muscle	M13	C14orf28	no
Muscle	M13	C14orf80	no
Muscle	M13	C14orf93	no
Muscle	M13	C15orf24	no
Muscle	M13	C15orf52	no
Muscle	M13	C16orf33	no
Muscle	M13	C16orf35	no
Muscle	M13	C16orf48	no
Muscle	M13	C16orf57	no
Muscle	M13	C16orf63	no
Muscle	M13	C16orf68	no
Muscle	M13	C16orf72	no
Muscle	M13	C16orf86	no
Muscle	M13	C17orf101	no
Muscle	M13	C17orf45	no
Muscle	M13	C17orf48	no
Muscle	M13	C17orf49	no
Muscle	M13	C17orf61	no
Muscle	M13	C17orf68	no
Muscle	M13	C17orf70	no
Muscle	M13	C17orf74	no
Muscle	M13	C17orf75	no
Muscle	M13	C17orf79	no
Muscle	M13	C18orf1	no
Muscle	M13	C18orf10	no
Muscle	M13	C18orf54	no
Muscle	M13	C19orf10	no
Muscle	M13	C19orf12	no
Muscle	M13	C19orf44	no
Muscle	M13	C19orf47	no
Muscle	M13	C19orf53	no
Muscle	M13	C19orf56	no
Muscle	M13	C19orf6	no
Muscle	M13	C19orf62	yes
Muscle	M13	C19orf63	no
Muscle	M13	C19orf64	no
Muscle	M13	C1orf104	no
Muscle	M13	C1orf123	no
Muscle	M13	C1orf131	no
Muscle	M13	C1orf144	no
Muscle	M13	C1orf151	no
Muscle	M13	C1orf156	no
Muscle	M13	C1orf162	no
Muscle	M13	C1orf166	no
Muscle	M13	C1orf175	no
Muscle	M13	C1orf183	no
Muscle	M13	C1orf188	no
Muscle	M13	C1orf19	no
Muscle	M13	C1orf229	no
Muscle	M13	C1orf26	no
Muscle	M13	C1orf50	no
Muscle	M13	C1orf51	no
Muscle	M13	C1orf56	no
Muscle	M13	C1orf63	no
Muscle	M13	C1orf74	no
Muscle	M13	C1orf85	no
Muscle	M13	C20orf175	no
Muscle	M13	C20orf196	no
Muscle	M13	C20orf20	no
Muscle	M13	C20orf24	no
Muscle	M13	C20orf27	no
Muscle	M13	C20orf43	no
Muscle	M13	C20orf52	no
Muscle	M13	C20orf94	no
Muscle	M13	C21orf119	no
Muscle	M13	C21orf122	no
Muscle	M13	C21orf2	no
Muscle	M13	C21orf45	no
Muscle	M13	C21orf70	no
Muscle	M13	C22orf13	no
Muscle	M13	C22orf28	no
Muscle	M13	C22orf32	no
Muscle	M13	C22orf9	no
Muscle	M13	C2orf29	no
Muscle	M13	C2orf44	yes
Muscle	M13	C2orf68	no
Muscle	M13	C2orf79	no
Muscle	M13	C3orf37	no
Muscle	M13	C3orf59	no
Muscle	M13	C3orf64	no
Muscle	M13	C3orf75	no
Muscle	M13	C4A	no
Muscle	M13	C4orf10	no
Muscle	M13	C5orf15	no
Muscle	M13	C5orf30	no
Muscle	M13	C5orf62	no
Muscle	M13	C6orf1	no
Muscle	M13	C6orf130	no
Muscle	M13	C6orf136	yes
Muscle	M13	C6orf142	no
Muscle	M13	C6orf176	no
Muscle	M13	C6orf62	no
Muscle	M13	C6orf64	no
Muscle	M13	C7orf20	no
Muscle	M13	C7orf25	no
Muscle	M13	C7orf27	yes
Muscle	M13	C7orf50	no
Muscle	M13	C7orf54	no
Muscle	M13	C7orf59	no
Muscle	M13	C8orf22	no
Muscle	M13	C8orf55	no
Muscle	M13	C8orf76	no
Muscle	M13	C9orf123	no
Muscle	M13	C9orf127	no
Muscle	M13	C9orf23	yes
Muscle	M13	C9orf37	no
Muscle	M13	C9orf38	no
Muscle	M13	C9orf40	no
Muscle	M13	C9orf61	no
Muscle	M13	C9orf90	no
Muscle	M13	C9orf91	no
Muscle	M13	CA4	no
Muscle	M13	CACNA2D3	no
Muscle	M13	CACNG1	no
Muscle	M13	CACNG6	no
Muscle	M13	CALM3	yes
Muscle	M13	CALR	no
Muscle	M13	CAND2	no
Muscle	M13	CANT1	no
Muscle	M13	CAPN1	no
Muscle	M13	CAPN3	no
Muscle	M13	CAPNS1	no
Muscle	M13	CAPS	no
Muscle	M13	CAPZB	no
Muscle	M13	CASC4	no
Muscle	M13	CASP6	no
Muscle	M13	CASP9	no
Muscle	M13	CASZ1	no
Muscle	M13	CAV3	no
Muscle	M13	CBR4	no
Muscle	M13	CBWD3	no
Muscle	M13	CBX5	no
Muscle	M13	CCDC12	no
Muscle	M13	CCDC123	no
Muscle	M13	CCDC128	no
Muscle	M13	CCDC130	yes
Muscle	M13	CCDC152	no
Muscle	M13	CCDC21	yes
Muscle	M13	CCDC45	no
Muscle	M13	CCDC50	no
Muscle	M13	CCDC51	no
Muscle	M13	CCDC53	no
Muscle	M13	CCDC55	no
Muscle	M13	CCDC56	no
Muscle	M13	CCDC72	no
Muscle	M13	CCDC77	no
Muscle	M13	CCDC86	no
Muscle	M13	CCDC92	yes
Muscle	M13	CCDC93	no
Muscle	M13	CCDC97	no
Muscle	M13	CCDC99	no
Muscle	M13	CCHCR1	no
Muscle	M13	CCL3L1	no
